filename,urchin_regular_pencil-cidaroida,polychaete-serpulidae,basket_snake_stars-euryalida,barnacles-bathylasmatidae,brachiopods-brachiopoda,antarctic_scallop-antarctic_scallop,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-gorgonacea,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,stony_corals_solitary-scleractinia,octocorals_whip-gorgonacea,octocorals_whip-pennatulacea,octocorals_whip_simple_umbellula-pennatulacea,anemones_colonial-zoantharia,octocorals_bottle_brush_complex-antipatharia,ascidians_stalked_colonial-ascidiacea,ascidians_stalked_solitary-ascidiacea,ascidians_unstalked_colonial-ascidiacea,ascidians_unstalked_solitary-ascidiacea,octocorals_bottle_brush_simple-antipatharia,crinoid_stalked-crinoid_stalked,octocorals_whip-alcyonacea,anemones_colonial-corallimorpharia,octocorals_seafan_fern_simple-antipatharia,octocorals_branching_bushy-antipatharia,octocorals_seafan_fern_complex-antipatharia,octocorals_branching_arborescent-alcyonacea,worms_acorn-pterobranchia,octocorals_seafan_fern_simple-gorgonacea,octocorals_seafan_fern_complex-gorgonacea,octocorals_bottle_brush_simple-alcyonacea,octocorals_bottle_brush_complex-alcyonacea
PS118_08_0021__TIMER_2019_03_11_at_13_47_20_IMG_0046.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0520944306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0023__TIMER_2019_03_11_at_12_04_18_IMG_0029.jpg,0.0,0.0,0.0,0.0,0.0,0.0,71963.905283085,27412.791366968897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.7226777328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0024__TIMER_2019_03_11_at_13_57_15_IMG_0009.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325.8186912542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17728.052583141,0.0,0.0,0.0,0.0,44675.27625513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0025__TIMER_2019_03_11_at_12_54_43_IMG_0329.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427762.39730544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_39_0032__TIMER_2019_03_24_at_03_43_23_IMG_1906.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9822.7125066253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.9169698537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46917.95494965218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_39_0063__TIMER_2019_03_24_at_04_07_50_IMG_2002.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.2182338698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.46699695454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45714.24241469546,2708.0830266839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_77_0006__TIMER_2019_04_01_at_20_46_50_IMG_0263.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7079.2677130326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4997.20011549235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.1885096862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_81_0008__TIMER_2019_04_04_at_01_13_59_IMG_0114.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126026.51077207661,0.0,0.0,0.0,1346.1410361367,0.0,125716.5543293692,14778.4118690044,0.0,122904.27252834814,192425.70670467315,0.0,0.0,346855.7804587046,0.0,0.0,26049.846265888,257581.3569065802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23124.6697620628,0.0,0.0,0.0,0.0,0.0
PS118_11_0004__TIMER_2019_03_13_at_21_58_35_IMG_0295.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127336.41793518422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4569.9479128339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_77_0005__TIMER_2019_04_01_at_20_31_55_IMG_0201.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15583.508760818,0.0,1293.94661578995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.60892264002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_11_0002__TIMER_2019_03_13_at_22_12_32_IMG_0374.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63973.366784600206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_11_0005__TIMER_2019_03_13_at_21_42_52_IMG_0205.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214812.94665324764,0.0,3901.4107129647,0.0,0.0,0.0,0.0,19398.773861628324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_77_0003__TIMER_2019_04_01_at_20_23_13_IMG_0165.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.48042867806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17806.95148352157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_77_0004__TIMER_2019_04_01_at_20_39_09_IMG_0229.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8732.25815674194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3461.2914892748504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_81_0002__TIMER_2019_04_04_at_03_30_53_IMG_0095.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880.1364758331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20935.01392587087,4469.8530009793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_06_0005__TIMER_2019_03_06_at_06_50_15_IMG_0324.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30635.437111022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_81_0007__TIMER_2019_04_03_at_21_58_49_IMG_0077.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3508.8335250609,0.0,0.0,14039.534095462,0.0,0.0,1625.9705477736,0.0,0.0,0.0,10502.171453354731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_06_0012__TIMER_2019_03_06_at_07_42_55_IMG_0653.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14983.146320646,0.0,0.0,0.0,0.0,25503.480577768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_06_0013__TIMER_2019_03_06_at_06_43_57_IMG_0283.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.8013441078,0.0,0.0,0.0,27800.471440245,0.0,0.0,21184.5701082194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0005__TIMER_2019_03_11_at_13_40_49_IMG_0004.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10832.332106736,0.0,0.0,0.0,0.0,3293.8480565904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0008__TIMER_2019_03_11_at_13_57_55_IMG_0013.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4593.943397522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0001__TIMER_2019_03_11_at_13_06_01_IMG_0395.jpg,0.0,0.0,0.0,0.0,0.0,0.0,8270.9215587476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9269.7793190636,0.0,3390.7950926061003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0007__TIMER_2019_03_11_at_12_11_57_IMG_0074.jpg,0.0,0.0,0.0,0.0,0.0,0.0,42309.721075468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0013__TIMER_2019_03_11_at_13_33_52_IMG_0113.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9743.260371779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0010__TIMER_2019_03_11_at_14_58_24_IMG_0125.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2028.4261596173,66015.548093492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_06_0006__TIMER_2019_03_06_at_09_12_46_IMG_0171.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28001.794750583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_07_0003__TIMER_2019_03_06_at_19_24_13_IMG_0061.jpg,0.0,0.0,0.0,0.0,2389.6725581461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37937.282579491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_08_0011__TIMER_2019_03_11_at_12_37_23_IMG_0229.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15029.754046777201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_81_0024__TIMER_2019_04_03_at_23_34_45_IMG_0035.jpg,0.0,10699.917746298,0.0,0.0,0.0,0.0,0.0,11510.421319068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19131.2235790368,0.0,0.0,8904.8368367779,2023.639314891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_77_0001__TIMER_2019_04_01_at_20_27_43_IMG_0184.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.7054103253502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7283.992111577851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS118_81_0027__TIMER_2019_04_04_at_01_49_10_IMG_0252.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32851.972413958,0.0,0.0,0.0,28498.1739296723,0.0,0.0,0.0,10799.902388250292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR262_127_0002__SY1_3b20111118204744.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89525.388110459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13236.49777427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR262_134_0001__SY2_mountain_2b20111119143151.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29583.629063166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11321.04611391,0.0,12154.319321914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR262_133_0005__SY2_120111119130920.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200724.75180086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR262_134_0002__SY2_mountain_1b20111119142805.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26038.404585443,0.0,0.0,0.0,0.0,9133.7609235338,10181.980015942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_008_0001__Event_08_P20A20160302125408.png,0.0,14462.706625901,0.0,0.0,0.0,0.0,0.0,1315.1071272675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10103.437686328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_020_0001__Event_20_P20A20160303102111.png,0.0,3060.1126206856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_036_0002__Event_36_P13A20160306084932.png,0.0,0.0,85986.627459621,0.0,0.0,0.0,0.0,0.0,15854.617839567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.2897380768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_042_0002__Event_42_P09A20160306182107.png,0.0,33627.518542794,11321.04611391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.6240969187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875.10979737262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_117_0001__Event_117_P20A20160315110642.png,0.0,1482.0727237093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.944542945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_014_0001__Event_14_P20A20160302225707.png,0.0,1164.1564276959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3872.6792773512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_067_0002__Event_67_P13A20160310092506.png,0.0,1149.6875085705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44585.347537103,0.0,0.0,14127.879136633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_117_0003__Event_117_P28B20160315112851.png,24334.023026629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625.2314612369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_067_0003__Event_67_P28A20160310101623.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80384.564572481,0.0,0.0,0.0,0.0,0.0,0.0,73580.000548512,0.0,0.0,723943.58957153,0.0,0.0,4254.4704351974,0.0,0.0,0.0,1672.0338358976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_067_0005__Event_67_P19A20160310093744.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10050.060456347,0.0,0.0,0.0,1327.9939403325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_078_0004__Event_78_P04A20160311074235.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14996.166651399,0.0,0.0,0.0,0.0,0.0,0.0,14723.927227613,0.0,0.0,0.0,0.0,0.0,2600.3367659215,0.0,0.0,0.0,1302.2831460555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_097_0002__Event_97_P14A20160313140603.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16408.390460686,0.0,0.0,0.0,0.0,0.0,28132.449819135,0.0,0.0,0.0,0.0,0.0,0.0,12556.21824354,0.0,0.0,0.0,1859.6623155406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_078_0005__Event_78_P19C20160311082902.png,0.0,0.0,0.0,0.0,0.0,0.0,41367.117615684,24058.31685535,22320.400365755,0.0,0.0,0.0,0.0,0.0,0.0,16847.208122539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2546.3893368741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_036_0001__Event_36_P20A20160306090401.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7136.0510577685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.16010954683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_036_0003__Event_36_P28A20160306092942.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.6858458823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746.9611782498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_097_0001__Event_97_P21A20160313141707.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91895.546351678,7552.203071104,0.0,0.0,0.0,0.0,0.0,22109.059144762,0.0,0.0,680.71526963159,199519.5338147,0.0,0.0,8027.7195616996,0.0,0.0,0.0,2958.9910363518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_036_0005__Event_36_P19A20160306090128.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36521.493376702,9582.9662614963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.8865637645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_078_0001__Event_78_P20A20160311083056.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77644.412482149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.3360416859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_078_0002__Event_78_P13C20160311081256.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23816.994787346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.9281007247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_097_0005__Event_97_P19A20160313141356.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18805.94087657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.592586903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_135_0005__Event_135_P19A20160316203246.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5384.5641445468,0.0,0.0,0.0,0.0,0.0,0.0,2112.2966303716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.1339307146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_097_0003__Event_97_P29A20160313143916.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980.1479949426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.4609088099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_020_0002__Event_20_P13A20160303100227.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6787.0666095259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_089_0001__Event_89_P07A20160312213445.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4958.9188665306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.4098000536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_111_0004__Event_111_P04A20160315002513.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5175.9250073958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_123_0005__Event_123_P19A20160315211729.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56713.945697485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.49205656332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_014_0004__Event_14_P04A20160302215951.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3359.273608557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_042_0003__Event_42_P18A20160306192001.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52937.834580075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.82841611209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_111_0002__Event_111_P13A20160315005232.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6492.4518203834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.6899479589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JR15005_135_0002__Event_135_P13A20160316202018.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390.0308733282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.36326914273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
